603608,天创时尚,20 ,1 ,0   ,0,0,0
603607,京华激光,0  ,0 ,0   ,0,0,0
603606,东方电缆,79 ,0 ,0   ,0,0,0
603603,博天环境,36 ,0 ,0   ,0,0,0
603602,纵横通信,5  ,0 ,0   ,0,0,0
603601,再升科技,71 ,0 ,0   ,0,0,0
603600,永艺股份,53 ,0 ,0   ,0,0,0
603599,广信股份,60 ,0 ,0   ,0,0,0
603598,引力传媒,9  ,0 ,0   ,0,0,0
603596,伯特利  ,0  ,0 ,0   ,0,0,0
603595,东尼电子,30 ,0 ,0   ,0,0,0
603588,高能环境,54 ,0 ,0   ,0,0,0
603586,金麒麟  ,23 ,0 ,0   ,0,0,0
603585,苏利股份,20 ,19,0   ,0,0,0
603580,艾艾精工,5  ,0 ,0   ,0,0,0
603579,荣泰健康,64 ,0 ,0   ,0,0,0
603578,三星新材,5  ,28,0   ,0,0,0
603577,汇金通  ,8  ,0 ,0   ,0,0,0
603569,长久物流,23 ,0 ,0.03,0,0,0
603567,珍宝岛  ,83 ,0 ,0   ,0,0,0
603566,普莱柯  ,85 ,0 ,0   ,0,0,0
603559,中通国脉,2  ,0 ,0   ,0,0,0
603558,健盛集团,58 ,0 ,0   ,0,0,0
603557,起步股份,2  ,0 ,0   ,0,0,0
603556,海兴电力,51 ,0 ,0   ,0,0,0
603555,贵人鸟  ,83 ,0 ,0   ,0,0,0
603538,美诺华  ,23 ,0 ,0   ,0,0,0
603536,惠发股份,3  ,0 ,0   ,0,0,0
603533,掌阅科技,2  ,0 ,0   ,0,0,0
603528,多伦科技,8  ,0 ,0   ,0,0,0
603527,众源新材,3  ,0 ,0   ,0,0,0
603520,司太立  ,11 ,0 ,0   ,0,0,0
603519,立霸股份,53 ,0 ,0   ,0,0,0
603518,维格娜丝,52 ,0 ,0   ,0,0,0
603517,绝味食品,41 ,0 ,0   ,0,0,0
603516,淳中科技,11 ,0 ,0   ,0,0,0
603515,欧普照明,40 ,0 ,0   ,0,1,0
603508,思维列控,20 ,0 ,0.99,0,0,0
603507,振江股份,2  ,0 ,0   ,0,0,0
603506,南都物业,0  ,0 ,0   ,0,0,0
603505,金石资源,2  ,0 ,0   ,0,0,0
603500,祥和实业,5  ,0 ,0   ,0,0,0
603496,恒为科技,20 ,0 ,0   ,0,0,0
603488,展鹏科技,14 ,0 ,0   ,0,0,0
603486,科沃斯  ,0  ,0 ,0   ,0,0,0
603466,风语筑  ,4  ,0 ,0   ,0,0,0
603458,勘设股份,4  ,0 ,1.12,0,0,0
603456,九洲药业,50 ,0 ,0   ,0,0,0
603444,吉比特  ,24 ,0 ,0   ,0,0,0
603429,集友股份,58 ,0 ,1.94,0,0,0
603421,鼎信通讯,5  ,0 ,0   ,0,0,0
603416,信捷电气,22 ,0 ,0   ,0,0,0
603399,吉翔股份,84 ,0 ,0   ,0,0,0
603398,邦宝益智,1  ,0 ,0   ,0,0,0
603396,金辰股份,7  ,0 ,0   ,0,0,0
603393,新天然气,7  ,1 ,0   ,0,0,0
603389,亚振家居,8  ,19,0   ,0,0,0
603388,元成股份,31 ,0 ,0   ,0,0,0
603387,基蛋生物,23 ,0 ,0   ,0,0,0
603385,惠达卫浴,37 ,0 ,0   ,0,0,0
603383,顶点软件,9  ,0 ,0   ,0,0,0
603380,易德龙  ,0  ,0 ,0   ,0,0,0
603378,亚士创能,2  ,0 ,0   ,0,0,0
603377,东方时尚,37 ,0 ,0   ,0,0,0
603369,今世缘  ,86 ,0 ,1.72,0,0,0
603368,柳药股份,46 ,0 ,0   ,0,1,0
603367,辰欣药业,10 ,0 ,0   ,0,0,0
603366,日出东方,40 ,0 ,0   ,0,0,0
603365,水星家纺,11 ,0 ,0   ,0,0,0
603363,傲农生物,7  ,0 ,0   ,0,0,0
603360,百傲化学,38 ,1 ,0   ,0,0,0
603359,东珠生态,11 ,0 ,0.03,0,0,0
603358,华达科技,43 ,0 ,0   ,0,0,0
603357,设计总院,6  ,0 ,0   ,0,0,0
603356,华菱精工,4  ,0 ,0   ,0,0,0
603355,莱克电气,80 ,0 ,0   ,0,0,0
